,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_rating_count,merchant_rating,merchant_has_profile_picture,theme,crawl_month
341,9.0,8,EUR,100,1,3.18,72,17.0,19.0,12.0,8.0,16.0,0,0,0,0,10,Livraison standard,3,0,26,50,1.0,Quantité limitée !,CN,288,3.7291666666666665,0,summer,2020-08
342,12.0,11,EUR,5000,0,3.11,434,146.0,58.0,59.0,38.0,133.0,0,0,0,0,3,Envio Padrão,3,0,29,50,,,CN,6876,3.775450843513671,0,summer,2020-08
343,8.0,7,EUR,100,0,3.9,21,9.0,7.0,2.0,0.0,3.0,0,0,0,0,50,Livraison standard,3,0,21,50,1.0,Quantité limitée !,CN,6126,4.3183153770812925,1,summer,2020-08
344,7.0,6,EUR,1000,0,3.19,245,77.0,44.0,39.0,19.0,66.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,9341,4.012953645219998,1,summer,2020-08
345,8.0,17,EUR,1000,1,3.93,426,216.0,77.0,60.0,34.0,39.0,0,0,0,0,50,Livraison standard,2,0,41,50,,,CN,5807,3.984157051833993,0,summer,2020-08
346,8.0,7,EUR,10,1,5.0,0,,,,,,0,0,0,0,50,Livraison standard,3,0,10,50,,,CN,27175,3.966034958601656,0,summer,2020-08
347,11.0,10,EUR,20000,0,4.32,3648,2418.0,548.0,327.0,126.0,229.0,1,0,1,0,1,Livraison standard,2,0,39,1,,,CN,4448,4.29226618705036,0,summer,2020-08
348,11.0,30,EUR,1,0,5.0,0,,,,,,0,0,0,0,10,Livraison standard,2,0,33,50,,,CN,1380,4.007246376811594,0,summer,2020-08
349,3.7,47,EUR,100,1,3.18,11,4.0,1.0,1.0,3.0,2.0,0,0,0,0,9,Livraison standard,1,0,38,50,,,CN,359,3.4094707520891365,0,summer,2020-08
350,14.0,12,EUR,5000,1,3.75,1892,780.0,431.0,317.0,147.0,217.0,0,0,0,0,48,Livraison standard,3,0,37,50,,,CN,16447,4.030461482337205,0,summer,2020-08
351,11.0,10,EUR,5000,1,4.26,1273,735.0,295.0,134.0,55.0,54.0,1,0,1,0,50,Livraison standard,2,0,38,50,1.0,Quantité limitée !,CN,67171,4.1023209420732165,0,summer,2020-08
352,18.0,16,EUR,1000,1,3.63,477,181.0,112.0,75.0,43.0,66.0,1,0,0,1,50,Livraison standard,5,0,27,50,1.0,Quantité limitée !,CN,2116,4.146030245746692,0,summer,2020-08
353,12.0,118,EUR,20000,1,4.29,4266,2611.0,850.0,449.0,145.0,211.0,1,0,1,0,50,Livraison standard,3,0,38,50,,,CN,165915,4.256076906849893,0,summer,2020-08
354,14.0,43,EUR,1000,1,4.05,167,93.0,32.0,18.0,5.0,19.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,22711,3.8720443837787855,0,summer,2020-08
355,8.0,75,EUR,50,0,4.33,3,1.0,2.0,0.0,0.0,0.0,0,0,0,0,50,Livraison standard,3,0,41,50,,,CN,4773,4.002933165723864,0,summer,2020-08
356,1.77,2,EUR,10000,1,4.03,510,267.0,103.0,67.0,35.0,38.0,0,0,0,0,50,Livraison standard,1,0,45,50,,,CN,783,4.237547892720307,0,summer,2020-08
357,3.73,9,EUR,5000,0,4.14,856,475.0,171.0,112.0,49.0,49.0,0,0,0,0,50,Livraison standard,1,0,44,50,,,CN,2293,4.145660706498037,0,summer,2020-08
358,8.0,22,EUR,100,0,3.92,12,7.0,1.0,2.0,0.0,2.0,0,0,0,0,47,Livraison standard,2,0,43,50,1.0,Quantité limitée !,CN,65189,4.049640276733805,0,summer,2020-08
359,18.0,27,EUR,5000,1,4.09,1903,994.0,449.0,234.0,85.0,141.0,0,0,0,0,50,Livraison standard,5,0,42,50,,,CN,15855,4.052917060864081,0,summer,2020-08
360,4.0,4,EUR,100,1,4.07,46,23.0,12.0,6.0,1.0,4.0,0,0,0,0,50,Livraison standard,1,0,48,50,,,CN,32168,3.8845436458592384,0,summer,2020-08
361,5.68,7,EUR,10000,0,3.89,1232,588.0,250.0,188.0,81.0,125.0,0,0,0,0,50,Livraison standard,1,0,41,50,,,CN,7544,4.05448038176034,0,summer,2020-08
362,14.0,12,EUR,5000,1,4.06,643,365.0,109.0,73.0,33.0,63.0,0,0,0,0,2,Livraison standard,3,0,43,50,1.0,Quantité limitée !,CN,80093,4.006692220293909,0,summer,2020-08
363,1.75,6,EUR,50,1,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,Livraison standard,1,0,35,50,,,CN,2782,4.06901509705248,0,summer,2020-08
364,14.0,84,EUR,100,1,4.13,60,35.0,10.0,7.0,4.0,4.0,0,0,0,0,2,Livraison standard,3,0,43,50,,,CN,849,3.7078916372202593,0,summer,2020-08
365,8.0,7,EUR,1000,1,2.75,127,29.0,17.0,19.0,17.0,45.0,0,0,0,0,5,Livraison standard,3,0,25,50,,,CN,9470,3.9568109820485744,0,summer,2020-08
366,6.0,9,EUR,10000,0,4.04,2211,1123.0,468.0,354.0,117.0,149.0,0,0,0,0,50,Livraison standard,2,0,41,50,,,CN,55089,4.032946686271306,1,summer,2020-08
367,5.89,5,EUR,5000,0,3.25,392,127.0,65.0,69.0,40.0,91.0,0,0,0,0,2,Livraison standard,2,0,24,50,,,CN,4295,3.8495925494761347,0,summer,2020-08
368,5.0,5,EUR,1000,1,3.77,435,191.0,87.0,69.0,41.0,47.0,0,0,0,0,50,Livraison standard,1,0,39,50,,,CN,3883,4.288179242853464,0,summer,2020-08
369,2.71,3,EUR,20000,0,4.03,7022,3502.0,1523.0,1145.0,416.0,436.0,0,0,0,0,50,Livraison standard,1,0,38,50,1.0,Quantité limitée !,CN,151249,4.04915734980066,0,summer,2020-08
370,11.0,10,EUR,100,0,5.0,3,3.0,0.0,0.0,0.0,0.0,0,0,0,0,3,Livraison standard,2,0,42,50,,,CN,299,4.247491638795987,0,summer,2020-08
371,16.0,14,EUR,100,0,4.1,10,6.0,1.0,2.0,0.0,1.0,0,0,0,0,50,Livraison standard,4,0,44,50,,,CN,16803,4.1550318395524615,0,summer,2020-08
372,7.0,26,EUR,5000,0,4.01,542,283.0,111.0,69.0,29.0,50.0,0,0,0,0,50,Livraison standard,2,0,37,50,,,CN,8242,4.216694976947343,0,summer,2020-08
373,4.0,4,EUR,50,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,20,Livraison standard,1,0,44,50,1.0,Quantité limitée !,CN,254,3.515748031496063,0,summer,2020-08
374,6.0,6,EUR,100,1,3.13,8,3.0,1.0,1.0,0.0,3.0,0,0,0,0,50,Livraison standard,2,0,41,50,,,CN,18877,4.079885575038406,0,summer,2020-08
375,8.0,17,EUR,10,0,5.0,0,,,,,,0,0,0,0,50,Livraison standard,3,0,48,50,1.0,Quantité limitée !,CN,8,3.625,0,summer,2020-08
376,4.0,4,EUR,100,1,4.24,41,25.0,6.0,7.0,1.0,2.0,1,0,1,0,50,Livraison standard,1,0,50,50,,,CN,3053,3.8584998362266623,0,summer,2020-08
377,11.0,20,EUR,10000,0,3.92,2841,1352.0,636.0,397.0,185.0,271.0,0,0,0,0,16,Livraison standard,3,0,41,50,1.0,Quantité limitée !,CN,12371,3.871635276048824,0,summer,2020-08
378,12.0,59,EUR,5000,0,3.47,371,137.0,64.0,69.0,40.0,61.0,0,0,0,0,50,Standard Shipping,3,0,41,50,,,CN,3592,4.062360801781737,0,summer,2020-08
379,11.0,11,EUR,1000,0,2.99,228,59.0,38.0,36.0,32.0,63.0,0,0,0,0,50,Livraison standard,2,0,17,50,,,CN,5264,4.032864741641338,0,summer,2020-08
380,1.91,2,EUR,10000,0,4.05,697,385.0,125.0,81.0,48.0,58.0,0,0,0,0,2,Livraison standard,1,0,22,50,,,CN,2399,4.1054606085869105,0,summer,2020-08
381,5.7,58,EUR,50000,0,3.45,8164,2936.0,1396.0,1547.0,970.0,1315.0,0,0,0,0,50,Livraison standard,1,0,45,50,,,CN,96276,4.096233744650797,0,summer,2020-08
382,8.0,17,EUR,5000,0,4.47,907,601.0,187.0,84.0,16.0,19.0,1,0,1,0,50,Livraison standard,2,0,40,50,,,CN,1963,4.397350993377484,0,summer,2020-08
383,9.0,8,EUR,1000,0,3.58,81,29.0,20.0,13.0,7.0,12.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,13814,3.8568843202548138,0,summer,2020-08
384,5.72,9,EUR,100,0,2.5,4,1.0,0.0,0.0,2.0,1.0,0,0,0,0,5,Standardversand,1,0,33,50,,,CN,1373,3.899490167516388,0,summer,2020-08
385,2.0,10,EUR,100,0,3.2,10,3.0,1.0,3.0,1.0,2.0,0,0,0,0,1,Livraison standard,1,0,41,50,1.0,Quantité limitée !,CN,8225,3.99063829787234,0,summer,2020-08
386,9.0,9,EUR,1000,0,4.16,129,81.0,19.0,12.0,3.0,14.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,16527,3.9401585284685674,0,summer,2020-08
387,15.0,13,EUR,10,0,4.0,4,2.0,1.0,0.0,1.0,0.0,0,0,0,0,50,Livraison standard,4,0,42,50,,,CN,331,4.021148036253776,0,summer,2020-08
388,20.0,17,EUR,50,0,4.17,12,7.0,2.0,2.0,0.0,1.0,0,0,0,0,50,Livraison standard,6,0,36,50,,,CN,26,3.9230769230769234,0,summer,2020-08
389,6.0,9,EUR,1000,1,3.67,304,126.0,66.0,44.0,23.0,45.0,0,0,0,0,50,Livraison standard,2,0,42,50,,,CN,3300,4.0242424242424235,0,summer,2020-08
390,3.0,3,EUR,1000,1,3.08,109,26.0,25.0,17.0,14.0,27.0,0,0,0,0,1,Livraison standard,1,0,38,50,,,CN,7936,3.964591733870968,0,summer,2020-08
391,9.0,10,EUR,10000,0,4.15,2587,1511.0,479.0,275.0,115.0,207.0,0,0,0,0,50,Livraison standard,3,0,31,50,1.0,Quantité limitée !,CN,5808,4.306990358126721,0,summer,2020-08
392,8.0,8,EUR,10000,1,3.98,1612,777.0,367.0,241.0,112.0,115.0,0,0,0,0,50,Livraison standard,3,0,42,50,,,CN,35262,3.9394815949180417,0,summer,2020-08
393,12.0,75,EUR,100,1,2.82,28,7.0,3.0,6.0,2.0,10.0,0,0,0,0,1,Livraison standard,3,0,38,50,,,US,29,3.034482758620689,0,summer,2020-08
394,11.0,13,EUR,100,1,3.8,5,2.0,2.0,0.0,0.0,1.0,0,0,0,0,10,Livraison standard,2,0,41,50,1.0,Quantité limitée !,CN,23832,4.020434709634105,0,summer,2020-08
395,9.0,22,EUR,100,1,3.3,10,2.0,2.0,4.0,1.0,1.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,16099,3.9514876700416175,1,summer,2020-08
396,7.0,6,EUR,1000,0,4.33,144,91.0,28.0,15.0,2.0,8.0,1,0,1,0,50,Livraison standard,2,0,34,50,,,CN,10963,4.323907689501049,0,summer,2020-08
397,5.92,9,EUR,100,1,3.71,17,7.0,3.0,4.0,1.0,2.0,0,0,0,0,18,Livraison standard,1,0,43,50,,,CN,5106,4.2128867998433215,0,summer,2020-08
398,8.0,48,EUR,1000,0,4.34,794,500.0,152.0,86.0,26.0,30.0,1,0,1,0,50,Livraison standard,2,0,9,50,,,CN,3403,4.337349397590361,0,summer,2020-08
399,11.0,134,EUR,100,1,3.54,28,7.0,11.0,4.0,2.0,4.0,0,0,0,0,50,Livraison standard,3,0,46,50,1.0,Quantité limitée !,CN,1926,4.071651090342678,0,summer,2020-08
400,8.0,7,EUR,10000,1,3.62,2069,884.0,343.0,331.0,184.0,327.0,0,0,0,0,50,Livraison standard,3,0,38,50,1.0,Quantité limitée !,CN,12006,3.9012160586373485,0,summer,2020-08
401,15.0,115,EUR,50000,1,3.94,6735,3278.0,1411.0,998.0,431.0,617.0,0,0,0,0,2,Livraison standard,4,0,38,50,,,CN,165915,4.256076906849893,0,summer,2020-08
402,8.0,7,EUR,20000,1,3.59,2189,917.0,374.0,331.0,223.0,344.0,0,0,0,0,38,Livraison standard,2,0,23,50,,,CN,12309,4.0451702006661785,1,summer,2020-08
403,1.68,2,EUR,1000,1,3.95,238,129.0,42.0,27.0,7.0,33.0,0,0,0,0,1,Livraison standard,1,0,23,50,,,CN,12309,4.0451702006661785,1,summer,2020-08
404,24.0,59,EUR,1000,1,4.21,762,461.0,150.0,64.0,24.0,63.0,0,0,0,0,50,Livraison standard,6,0,26,50,,,CN,4084,4.308276199804114,0,summer,2020-08
405,5.65,26,EUR,100,0,3.67,33,14.0,7.0,4.0,3.0,5.0,0,0,0,0,50,Livraison standard,1,0,32,50,,,CN,3028,4.299207397622193,0,summer,2020-08
406,13.0,11,EUR,100,0,4.35,26,18.0,4.0,1.0,1.0,2.0,1,0,1,0,50,Livraison standard,3,0,139,50,1.0,Quantité limitée !,US,21,4.047619047619048,0,summer,2020-08
407,16.0,106,EUR,100,0,4.07,76,38.0,21.0,5.0,8.0,4.0,0,0,0,0,50,Livraison standard,5,0,40,50,,,CN,15551,4.2336827213684005,0,summer,2020-08
408,5.83,5,EUR,100,0,4.36,22,13.0,5.0,3.0,1.0,0.0,0,0,0,0,3,Livraison standard,1,0,24,50,,,CN,17471,3.952836128441417,0,summer,2020-08
409,7.0,7,EUR,5000,0,3.32,579,190.0,108.0,94.0,70.0,117.0,0,0,0,0,50,Livraison standard,2,0,31,50,,,CN,4213,4.0583906954664135,0,summer,2020-08
410,8.0,27,EUR,5000,1,3.98,921,447.0,203.0,145.0,62.0,64.0,0,0,0,0,1,Livraison standard,3,0,43,50,,,CN,41906,4.2164129241636035,0,summer,2020-08
411,14.0,12,EUR,5000,1,4.06,643,365.0,109.0,73.0,33.0,63.0,0,0,0,0,2,Livraison standard,3,0,43,50,,,CN,80093,4.006692220293909,0,summer,2020-08
412,5.65,9,EUR,5000,0,4.23,1002,590.0,195.0,124.0,41.0,52.0,0,0,0,0,50,Livraison standard,2,0,20,50,1.0,Quantité limitée !,CN,5534,4.088904951210696,0,summer,2020-08
413,1.8,2,EUR,1000,1,3.68,76,35.0,10.0,13.0,8.0,10.0,0,0,0,0,4,Livraison standard,1,0,20,50,,,CN,4230,4.041371158392435,0,summer,2020-08
414,7.0,6,EUR,100,1,3.0,22,5.0,3.0,7.0,1.0,6.0,0,0,0,0,50,Livraison standard,2,0,41,50,1.0,Quantité limitée !,CN,3060,3.9349673202614377,0,summer,2020-08
415,1.75,6,EUR,50,1,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,Livraison standard,1,0,35,50,1.0,Quantité limitée !,CN,2782,4.06901509705248,0,summer,2020-08
416,9.0,108,EUR,1000,0,4.06,252,136.0,52.0,31.0,10.0,23.0,0,0,0,0,50,Livraison standard,3,0,42,50,,,CN,5934,3.849511290866195,0,summer,2020-08
417,12.0,11,EUR,1000,0,3.49,201,73.0,44.0,29.0,18.0,37.0,0,0,0,0,50,Livraison standard,3,0,139,50,,,CN,779,3.776636713735559,0,summer,2020-08
418,8.0,7,EUR,1000,0,3.84,132,56.0,34.0,20.0,9.0,13.0,0,0,0,0,50,Livraison standard,2,0,31,50,,,CN,2055,3.8379562043795623,1,summer,2020-08
419,5.0,5,EUR,100,0,4.5,6,4.0,1.0,1.0,0.0,0.0,0,0,0,0,50,Livraison standard,2,0,45,50,1.0,Quantité limitée !,CN,10600,3.8675471698113206,0,summer,2020-08
420,11.0,10,EUR,1000,1,3.74,54,23.0,11.0,10.0,3.0,7.0,0,0,0,0,50,Livraison standard,3,0,41,50,,,CN,73271,3.954443094812409,1,summer,2020-08
421,8.0,7,EUR,10000,0,3.54,2006,748.0,417.0,331.0,194.0,316.0,0,0,0,0,50,Standard Shipping,3,0,31,50,1.0,Quantité limitée !,CN,13946,4.000143410296859,0,summer,2020-08
422,7.0,6,EUR,100,0,4.0,6,3.0,1.0,1.0,1.0,0.0,0,0,0,0,7,Livraison standard,2,0,24,50,1.0,Quantité limitée !,CN,1559,4.039127645926877,0,summer,2020-08
423,6.0,13,EUR,1000,0,3.51,79,26.0,17.0,18.0,7.0,11.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,13979,3.870734673438729,1,summer,2020-08
424,6.0,22,EUR,1000,1,4.19,201,108.0,50.0,27.0,6.0,10.0,0,0,0,0,3,Livraison standard,2,0,55,50,1.0,Quantité limitée !,CN,3439,4.417272462925268,0,summer,2020-08
425,13.0,25,EUR,100,1,3.42,79,29.0,16.0,10.0,7.0,17.0,0,0,0,0,50,Livraison standard,3,0,41,50,1.0,Quantité limitée !,CN,27764,3.9504034000864423,1,summer,2020-08
426,7.0,50,EUR,1000,1,4.08,408,212.0,89.0,56.0,29.0,22.0,0,0,0,0,50,الشحن القياسي,2,0,41,50,1.0,Quantité limitée !,CN,12763,3.9674841338243367,0,summer,2020-08
427,13.0,11,EUR,1000,1,3.5,64,28.0,7.0,9.0,9.0,11.0,0,0,0,0,10,Livraison standard,3,0,30,50,,,CN,12919,4.024460097530769,0,summer,2020-08
428,12.0,14,EUR,50,0,3.88,8,2.0,4.0,1.0,1.0,0.0,0,0,0,0,50,Livraison standard,3,0,22,50,,,CN,52,3.8846153846153846,0,summer,2020-08
429,5.71,13,EUR,1000,1,4.23,317,194.0,59.0,29.0,13.0,22.0,1,0,1,0,50,Livraison standard,1,0,38,50,,,CN,3709,4.242653006201133,0,summer,2020-08
430,11.0,51,EUR,100,1,3.0,4,1.0,1.0,0.0,1.0,1.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,17222,4.001277435837881,1,summer,2020-08
431,3.79,49,EUR,20000,0,3.93,8412,4299.0,1527.0,1177.0,527.0,882.0,0,0,0,0,2,Livraison standard,1,0,8,50,,,CN,56999,4.0468253829014555,0,summer,2020-08
432,8.0,10,EUR,100,0,3.39,18,5.0,6.0,1.0,3.0,3.0,0,0,0,0,3,Standard Shipping,2,0,23,50,,,CN,290,3.682758620689655,0,summer,2020-08
433,2.0,3,EUR,20000,0,4.09,6689,3566.0,1389.0,942.0,352.0,440.0,0,0,0,0,50,Livraison standard,1,0,38,50,,,CN,151249,4.04915734980066,0,summer,2020-08
434,6.0,22,EUR,1000,0,3.74,518,240.0,89.0,77.0,37.0,75.0,0,0,0,0,50,Livraison standard,2,0,38,50,1.0,Quantité limitée !,CN,4233,4.016772974249941,0,summer,2020-08
435,6.0,6,EUR,50,0,4.2,15,9.0,2.0,3.0,0.0,1.0,0,0,0,0,5,Livraison standard,2,0,20,50,,,CN,144,3.7222222222222223,0,summer,2020-08
436,13.0,11,EUR,100,0,3.75,4,1.0,1.0,2.0,0.0,0.0,0,0,0,0,35,Livraison standard,3,0,43,50,,,CN,18029,4.1006156747462414,0,summer,2020-08
437,8.0,25,EUR,1000,1,4.25,220,136.0,35.0,28.0,9.0,12.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,4072,3.9002946954813367,0,summer,2020-08
438,7.0,6,EUR,100,0,5.0,0,,,,,,0,0,0,0,50,Livraison standard,2,0,140,50,,,AT,0,5.0,0,summer,2020-08
439,11.0,10,EUR,5000,0,4.05,654,340.0,129.0,106.0,35.0,44.0,0,0,0,0,14,Livraison standard,3,0,54,50,,,CN,8117,4.064925465073303,0,summer,2020-08
440,11.0,152,EUR,1000,0,3.91,808,381.0,180.0,110.0,68.0,69.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,87178,3.9083599073160666,0,summer,2020-08
441,8.0,7,EUR,5000,1,3.8,757,360.0,132.0,116.0,55.0,94.0,0,0,0,0,50,Livraison standard,3,0,44,50,,,CN,246312,4.2037253564584764,0,summer,2020-08
442,1.65,2,EUR,1000,1,3.67,191,89.0,26.0,31.0,14.0,31.0,0,0,0,0,1,Livraison standard,1,0,38,50,,,CN,5654,3.9587902370003536,0,summer,2020-08
443,8.0,22,EUR,10000,0,3.7,904,395.0,177.0,135.0,64.0,133.0,0,0,0,0,50,Livraison standard,3,0,43,50,1.0,Quantité limitée !,CN,6651,4.084799278304016,0,summer,2020-08
444,12.0,11,EUR,1000,1,3.76,899,390.0,198.0,130.0,65.0,116.0,0,0,0,0,20,Livraison standard,3,0,43,50,,,CN,1990,4.046733668341709,0,summer,2020-08
445,9.0,8,EUR,10000,1,3.84,1982,938.0,384.0,292.0,136.0,232.0,0,0,0,0,50,Livraison standard,3,0,30,50,,,CN,66644,4.137581777804454,1,summer,2020-08
446,8.0,7,EUR,20000,0,3.33,3216,1138.0,523.0,521.0,324.0,710.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,54504,3.80168428005284,1,summer,2020-08
447,5.0,51,EUR,10,0,5.0,0,,,,,,0,0,0,0,1,Livraison standard,1,0,36,50,,,CN,295,3.9898305084745758,0,summer,2020-08
448,11.0,50,EUR,100,1,3.0,9,2.0,1.0,3.0,1.0,2.0,0,0,0,0,50,Livraison standard,3,0,36,50,,,CN,17,2.9411764705882355,0,summer,2020-08
449,11.0,10,EUR,1000,0,4.29,410,247.0,89.0,40.0,15.0,19.0,0,0,0,0,50,Livraison standard,2,0,21,50,,,CN,1733,3.8424697057126367,0,summer,2020-08
450,9.0,8,EUR,5000,0,3.75,429,185.0,83.0,81.0,30.0,50.0,0,0,0,0,50,Livraison standard,3,0,41,50,,,CN,1029,3.8211856171039846,0,summer,2020-08
451,7.0,13,EUR,10000,0,3.12,567,170.0,89.0,91.0,72.0,145.0,0,0,0,0,50,Standard Shipping,2,0,42,50,1.0,Quantité limitée !,CN,5934,3.849511290866195,0,summer,2020-08
452,6.0,6,EUR,100,0,3.93,41,20.0,7.0,9.0,1.0,4.0,0,0,0,0,50,Livraison standard,2,0,38,50,,,CN,151249,4.04915734980066,0,summer,2020-08
453,7.0,14,EUR,100,0,4.24,50,29.0,12.0,4.0,2.0,3.0,0,0,0,0,50,Livraison standard,2,0,43,50,1.0,Quantité limitée !,CN,1160,4.143965517241379,0,summer,2020-08
454,1.65,2,EUR,1000,1,3.67,191,89.0,26.0,31.0,14.0,31.0,0,0,0,0,1,Livraison standard,1,0,38,50,1.0,Quantité limitée !,CN,5654,3.9587902370003536,0,summer,2020-08
455,11.0,106,EUR,20000,1,3.92,10150,4974.0,2091.0,1409.0,655.0,1021.0,1,0,0,1,12,Livraison standard,3,0,45,50,1.0,Quantité limitée !,CN,25093,4.068664567807756,1,summer,2020-08
456,11.0,85,EUR,1000,1,4.08,454,231.0,118.0,49.0,21.0,35.0,0,0,0,0,50,Livraison standard,3,0,40,50,1.0,Quantité limitée !,CN,895,4.334078212290502,0,summer,2020-08
457,7.0,6,EUR,1000,0,4.12,442,220.0,111.0,72.0,23.0,16.0,0,0,0,0,50,Livraison standard,2,0,47,50,1.0,Quantité limitée !,CN,1369,4.06135865595325,0,summer,2020-08
458,8.0,72,EUR,1000,0,4.01,153,85.0,22.0,24.0,7.0,15.0,0,0,0,0,50,Livraison standard,2,0,41,50,,,CN,4136,3.91247582205029,0,summer,2020-08
459,15.0,13,EUR,5000,0,3.95,1632,836.0,306.0,221.0,103.0,166.0,0,0,0,0,34,Livraison standard,4,0,41,50,,,CN,32323,4.040497478575627,0,summer,2020-08
460,9.0,46,EUR,100,0,4.86,7,6.0,1.0,0.0,0.0,0.0,0,0,0,0,30,Livraison standard,3,0,74,30,,,CN,2228,4.228007181328547,0,summer,2020-08
461,7.0,6,EUR,10000,0,4.41,3078,2050.0,550.0,276.0,87.0,115.0,1,0,1,0,2,Livraison standard,2,0,17,50,,,CN,11264,4.101384943181818,0,summer,2020-08
462,11.0,10,EUR,100,1,3.08,39,11.0,8.0,3.0,7.0,10.0,0,0,0,0,3,Livraison standard,2,0,47,50,,,CN,103,3.6893203883495143,0,summer,2020-08
463,6.0,10,EUR,1000,0,3.0,87,22.0,10.0,23.0,10.0,22.0,0,0,0,0,3,Livraison standard,2,0,20,50,,,CN,232,3.6767241379310343,0,summer,2020-08
464,8.0,10,EUR,100,0,4.07,58,27.0,18.0,7.0,2.0,4.0,0,0,0,0,3,Livraison standard,2,0,23,50,1.0,Quantité limitée !,CN,123,4.0406504065040645,0,summer,2020-08
465,2.0,2,EUR,100,1,2.92,12,2.0,2.0,4.0,1.0,3.0,0,0,0,0,1,Livraison standard,1,0,25,50,1.0,Quantité limitée !,CN,366,3.9754098360655736,0,summer,2020-08
466,8.0,13,EUR,100,0,4.04,57,29.0,16.0,2.0,5.0,5.0,0,0,0,0,50,Livraison standard,2,0,51,50,,,CN,4516,4.231842338352524,0,summer,2020-08
467,22.0,159,EUR,1000,0,4.04,235,127.0,49.0,26.0,7.0,26.0,0,0,0,0,50,Livraison standard,5,0,80,50,,,CN,541,4.097966728280961,0,summer,2020-08
468,11.0,10,EUR,1000,0,3.89,140,66.0,35.0,15.0,5.0,19.0,0,0,0,0,50,Livraison standard,3,0,42,50,,,CN,124563,4.193588786397245,0,summer,2020-08
469,6.0,6,EUR,1000,1,3.73,142,56.0,32.0,30.0,8.0,16.0,0,0,0,0,50,Livraison standard,2,0,50,50,,,CN,3053,3.8584998362266623,0,summer,2020-08
470,6.0,38,EUR,5000,0,4.22,958,571.0,171.0,116.0,53.0,47.0,0,0,0,0,50,Livraison standard,2,0,40,50,1.0,Quantité limitée !,CN,213709,4.2938996485875665,0,summer,2020-08
471,9.0,50,EUR,100,1,3.84,37,16.0,10.0,3.0,5.0,3.0,0,0,0,0,50,Livraison standard,3,0,42,50,,,CN,3237,3.948409020698177,0,summer,2020-08
472,12.0,11,EUR,20000,1,3.64,1711,702.0,339.0,272.0,144.0,254.0,0,0,0,0,29,Livraison standard,3,0,36,50,,,CN,55499,4.138885385322259,0,summer,2020-08
473,6.0,6,EUR,20000,1,3.71,2706,1095.0,597.0,464.0,222.0,328.0,0,0,0,0,49,Livraison standard,2,0,38,50,1.0,Quantité limitée !,CN,6714,4.0732797140303845,0,summer,2020-08
474,9.0,33,EUR,5000,0,3.81,719,356.0,111.0,103.0,59.0,90.0,0,0,0,0,50,Livraison standard,3,0,45,50,,,CN,139788,4.166509285489456,0,summer,2020-08
475,18.0,47,EUR,100,0,4.62,34,27.0,4.0,1.0,1.0,1.0,2,1,0,1,5,Livraison standard,5,0,82,50,,,CN,1465,4.2266211604095565,1,summer,2020-08
476,11.0,108,EUR,5000,0,2.95,299,72.0,47.0,59.0,36.0,85.0,0,0,0,0,50,Livraison standard,3,0,52,50,,,CN,2608,3.8730828220858897,0,summer,2020-08
477,13.0,13,EUR,1000,0,3.7,332,149.0,56.0,57.0,20.0,50.0,0,0,0,0,10,Livraison standard,3,0,52,50,1.0,Quantité limitée !,US,4048,4.0644762845849804,0,summer,2020-08
478,11.0,38,EUR,20000,1,3.66,8971,3598.0,1821.0,1607.0,808.0,1137.0,0,0,0,0,50,Livraison standard,2,0,42,50,,,CN,73701,4.105127474525448,0,summer,2020-08
479,11.0,10,EUR,1000,0,4.09,100,59.0,16.0,10.0,5.0,10.0,0,0,0,0,4,Livraison standard,2,0,20,50,,,CN,6300,4.078095238095238,0,summer,2020-08
480,11.0,10,EUR,100,0,4.14,51,29.0,9.0,8.0,1.0,4.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,16994,4.2636812992821005,1,summer,2020-08
481,9.0,34,EUR,50,0,5.0,0,,,,,,0,0,0,0,6,Livraison standard,3,0,41,50,,,CN,14676,4.07420278004906,0,summer,2020-08
482,6.0,7,EUR,50,0,2.67,3,1.0,0.0,0.0,1.0,1.0,0,0,0,0,46,Livraison standard,2,0,8,50,,,CN,1374,4.0589519650655035,0,summer,2020-08
